"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"bcsE","","Cyclic di-GMP binding protein BcsE","346","137","17","253","95.31680440771349","64.87179487179488","37.58608844997853","2.284094005913286e-75","8.876446125780212e-71","5.618003877076084e-73"
"group_3578","","hypothetical protein","123","368","240","22","33.88429752066116","5.641025641025641","0.03063858695652174","3.5920178692919874e-75","1.3959299843642521e-70","8.779433863926113e-73"
"group_2549","bcsA","Cellulose synthase catalytic subunit [UDP-forming]","16","250","347","140","4.40771349862259","35.8974358974359","0.025821325648414984","7.387632594215962e-75","2.8709817787642072e-70","1.7943636117276295e-72"
"group_9088","","hypothetical protein","30","275","333","115","8.264462809917356","29.48717948717949","0.03767403767403767","1.0881042926238665e-74","4.22859090199487e-70","2.626453976394329e-72"
"group_20400","","hypothetical protein","301","73","62","317","82.92011019283747","81.28205128205128","21.08197083517455","1.3595146181995278e-74","5.283345709247005e-70","3.261324511880867e-72"
"group_9785","kdgM","hypothetical protein","16","249","347","141","4.40771349862259","36.15384615384615","0.02611020450678796","2.4271740985899827e-74","9.43248398194039e-70","5.786799988920485e-72"
"group_14616","","hypothetical protein","17","251","346","139","4.683195592286501","35.64102564102564","0.027209082744167837","2.4829980011591012e-74","9.649426832104499e-70","5.883796848844207e-72"
"sfmF","","putative fimbrial-like protein SfmF","325","104","38","286","89.53168044077135","73.33333333333333","23.519736842105264","4.650959961579499e-74","1.807456060269025e-69","1.0954279153145607e-71"
"group_11419","","hypothetical protein","353","155","10","235","97.2451790633609","60.256410256410255","53.519354838709674","4.706767444234412e-74","1.829143964178377e-69","1.1018939543243235e-71"
"group_2089","","hypothetical protein","29","272","334","118","7.988980716253444","30.256410256410255","0.037667312433955616","6.450158987818975e-74","2.50666078584621e-69","1.5009944825426406e-71"
"group_9915","","hypothetical protein","242","25","121","365","66.66666666666666","93.58974358974359","29.2","2.1076711883205344e-73","8.190831772051261e-69","4.875495102411464e-71"
"group_4470","","hypothetical protein","337","124","26","266","92.8374655647383","68.2051282051282","27.804590570719604","2.9779607394531417e-73","1.1572951025662799e-68","6.847900015185088e-71"
"group_6574","","hypothetical protein","323","104","40","286","88.98071625344353","73.33333333333333","22.20625","1.7763053819662506e-72","6.903077975397243e-68","4.0606341031748486e-70"
"group_4651","","hypothetical protein","317","96","46","294","87.32782369146005","75.38461538461539","21.10461956521739","2.4610087614693263e-72","9.563972248822096e-68","5.5929662273813424e-70"
"group_2831","","hypothetical protein","34","277","329","113","9.366391184573002","28.974358974358978","0.04215816444098186","3.293554671604647e-72","1.2799412164789979e-67","7.44151870045929e-70"
"ompF","","Outer membrane porin F","64","314","299","76","17.63085399449036","19.48717948717949","0.051807511237032144","2.33270341303201e-71","9.065352003724996e-67","5.240087863424854e-69"
"hisA","","1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase","338","130","25","260","93.1129476584022","66.66666666666666","27.04","3.360480746130273e-71","1.3059500275611467e-66","7.462571586063696e-69"
"hisF","","Imidazole glycerol phosphate synthase subunit HisF","338","130","25","260","93.1129476584022","66.66666666666666","27.04","3.360480746130273e-71","1.3059500275611467e-66","7.462571586063696e-69"
"gnsA_2","","Protein GnsA","15","239","348","151","4.132231404958678","38.71794871794872","0.02723272255085846","2.8012153280902046e-70","1.0886083008024154e-65","6.18527443637736e-68"
"group_8220","bcsE","Cyclic di-GMP binding protein BcsE","17","243","346","147","4.683195592286501","37.69230769230769","0.029722400627988296","2.90383746223087e-70","1.1284893145721606e-65","6.375645845040455e-68"
"flxA","","Protein FlxA","21","251","342","139","5.785123966942149","35.64102564102564","0.0340043335430209","3.392879054147187e-70","1.3185406580226797e-65","7.407531786644268e-68"
"aroH_2","","Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive","218","15","145","375","60.05509641873278","96.15384615384616","37.58620689655172","3.4911640788094386e-70","1.356736184306924e-65","7.579531755904603e-68"
"group_8987","","hypothetical protein","282","61","81","329","77.68595041322314","84.35897435897436","18.777170613236187","9.372223890366667e-70","3.642233648274294e-65","2.0234631379301632e-67"
"group_7530","hisA","1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase","21","250","342","140","5.785123966942149","35.8974358974359","0.0343859649122807","1.1208038716912036e-69","4.355668006166356e-65","2.3932241792122833e-67"
"group_8805","hisF","Imidazole glycerol phosphate synthase subunit HisF","21","250","342","140","5.785123966942149","35.8974358974359","0.0343859649122807","1.1208038716912036e-69","4.355668006166356e-65","2.3932241792122833e-67"
"group_9454","ompF","Outer membrane porin F","298","78","65","312","82.09366391184572","80.0","18.338461538461537","1.8039136142246196e-69","7.010369087599717e-65","3.830802780109135e-67"
"group_8803","ugd","UDP-glucose 6-dehydrogenase","23","252","340","138","6.336088154269973","35.38461538461539","0.03704481792717087","6.837204874254508e-69","2.6570745582327868e-64","1.4440622599091233e-66"
"ompT_2","","Protease 7","259","43","104","347","71.34986225895317","88.97435897435896","20.096824686940966","1.5582995122023658e-68","6.055863564320834e-64","3.273439764497748e-66"
"group_4281","yeeO","putative FMN/FAD exporter YeeO","31","264","332","126","8.539944903581267","32.30769230769231","0.04456462212486309","5.735904723750674e-68","2.2290872937439868e-63","1.1984340288946165e-65"
"apxIB","","Toxin RTX-I translocation ATP-binding protein","225","21","138","369","61.98347107438017","94.61538461538461","28.649068322981368","9.473950025348346e-68","3.681766458850874e-63","1.968859068904211e-65"
"group_3363","","hypothetical protein","211","14","152","376","58.1267217630854","96.41025641025641","37.28195488721804","2.003203477200998e-67","7.784849353098518e-63","4.140877315477935e-65"
"group_12738","","hypothetical protein","3","201","360","189","0.8264462809917356","48.46153846153846","0.007835820895522387","2.0503152909578412e-67","7.967935283720362e-63","4.215838774455218e-65"
"caeB","","Carboxylesterase B","335","132","28","258","92.28650137741047","66.15384615384615","23.38474025974026","2.834296465185946e-67","1.1014642923005624e-62","5.797180485792434e-65"
"bluF","","Blue light- and temperature-regulated antirepressor BluF","56","297","307","93","15.426997245179063","23.846153846153847","0.05711841542460435","8.536791729873954e-67","3.317568002063616e-62","1.736946597939066e-64"
"group_5954","","hypothetical protein","42","278","321","112","11.570247933884298","28.717948717948715","0.05271296981106703","1.3463749057206434e-66","5.232282158611565e-62","2.72514695761019e-64"
"group_5371","rbsK_1","Ribokinase","31","261","332","129","8.539944903581267","33.07692307692307","0.046150117712228225","2.0677448903146297e-66","8.035670192740714e-62","4.163559685357883e-64"
"group_13766","ycbB","putative L,D-transpeptidase YcbB","50","288","313","102","13.774104683195592","26.153846153846157","0.05657614483493078","4.3157251862503066e-66","1.6771771218805943e-61","8.645242896291723e-64"
"elmGT","","Elloramycin glycosyltransferase ElmGT","231","27","132","363","63.63636363636363","93.07692307692308","23.52777777777778","8.968899564727974e-66","3.4854937488445854e-61","1.787432691715172e-63"
"ycbB","","putative L,D-transpeptidase YcbB","313","103","50","287","86.22589531680441","73.58974358974359","17.442912621359223","1.5164421517519995e-65","5.8931974901386204e-61","3.006733413336031e-63"
"bcsG","","Cellulose biosynthesis protein BcsG","6","206","357","184","1.6528925619834711","47.179487179487175","0.01501182997470833","3.045469609383937e-65","1.1835303995987857e-60","6.007768525882161e-63"
"dasR","","HTH-type transcriptional repressor DasR","322","116","41","274","88.70523415977961","70.25641025641025","18.550883095037847","3.1865226421640042e-65","1.2383464291977753e-60","6.254274894938259e-63"
"algC_2","","Phosphomannomutase/phosphoglucomutase","217","20","146","370","59.77961432506888","94.87179487179486","27.496575342465754","1.0688508354031999e-64","4.153768116543915e-60","2.0873206615798567e-62"
"group_2199","","hypothetical protein","268","56","95","334","73.82920110192838","85.64102564102564","16.825563909774438","1.2390831713144333e-64","4.815325020362151e-60","2.4076625101810754e-62"
"group_17139","","hypothetical protein","4","198","359","192","1.1019283746556474","49.23076923076923","0.01080442306069047","1.5240569625012113e-64","5.922790167672207e-60","2.946661774961297e-62"
"group_12739","","hypothetical protein","4","197","359","193","1.1019283746556474","49.48717948717949","0.010915826534507869","4.300266730084036e-64","1.6711696566452579e-59","8.273117112105237e-62"
"group_4947","","hypothetical protein","182","5","181","385","50.13774104683195","98.71794871794873","77.42541436464089","1.2387586802408734e-63","4.814063983152082e-59","2.3714600902227004e-61"
"ydfR","","putative protein YdfR","11","215","352","175","3.0303030303030303","44.871794871794876","0.025436046511627907","3.436732446241841e-63","1.3355829632585043e-58","6.546975310090708e-61"
"group_653","eae","hypothetical protein","24","242","339","148","6.6115702479338845","37.94871794871795","0.043297008703283846","5.298376505747118e-63","2.059055077663445e-58","1.004417111055339e-60"
"group_9715","xerD_1","Tyrosine recombinase XerD","338","147","25","243","93.1129476584022","62.30769230769231","22.34938775510204","1.18318400955223e-62","4.598089697921876e-58","2.232082377631979e-60"
"group_3310","hokC","Toxic protein HokC","35","259","328","131","9.641873278236915","33.589743589743584","0.05397165458141068","2.869095728350684e-62","1.1149879819516428e-57","5.386415371747067e-60"
"group_8392","","hypothetical protein","304","98","59","292","83.7465564738292","74.87179487179488","15.352473192666897","4.798897284832828e-62","1.8649474628317336e-57","8.966093571306411e-60"
"cvaA","","Colicin V secretion protein CvaA","192","11","171","379","52.892561983471076","97.17948717948718","38.685805422647526","2.3381446057077186e-61","9.086497566701335e-57","4.347606491244658e-59"
"yfaL_2","","putative autotransporter YfaL","281","75","82","315","77.41046831955923","80.76923076923077","14.392682926829268","1.0916248554000598e-60","4.242272513055712e-56","2.020129768121768e-58"
"mshA_1","","D-inositol-3-phosphate glycosyltransferase","217","25","146","365","59.77961432506888","93.58974358974359","21.7","2.0950878115354728e-60","8.141930253189155e-56","3.8587347171512584e-58"
"group_4032","","hypothetical protein","251","49","112","341","69.14600550964187","87.43589743589743","15.596027696793003","6.274393550813265e-60","2.438354821717051e-55","1.150167368734458e-57"
"mshA_3","","D-inositol-3-phosphate glycosyltransferase","216","25","147","365","59.50413223140496","93.58974358974359","21.453061224489797","6.522167315398729e-60","2.5346446621102542e-55","1.1899740197700724e-57"
"group_16846","","hypothetical protein","217","26","146","364","59.77961432506888","93.33333333333333","20.80821917808219","1.4254102434855406e-59","5.539429288233508e-55","2.5645505964044016e-57"
"group_16847","","hypothetical protein","217","26","146","364","59.77961432506888","93.33333333333333","20.80821917808219","1.4254102434855406e-59","5.539429288233508e-55","2.5645505964044016e-57"
"btuD_4","","Vitamin B12 import ATP-binding protein BtuD","217","26","146","364","59.77961432506888","93.33333333333333","20.80821917808219","1.4254102434855406e-59","5.539429288233508e-55","2.5645505964044016e-57"
"group_5412","","hypothetical protein","305","105","58","285","84.02203856749311","73.07692307692307","14.273399014778326","3.56683402779463e-59","1.386143039881549e-54","6.387755944154604e-57"
"group_7997","","hypothetical protein","241","43","122","347","66.39118457300276","88.97435897435896","15.941097979412886","5.812393111200647e-59","2.2588122108747954e-54","1.036152390309539e-56"
"group_3759","","hypothetical protein","291","90","72","300","80.16528925619835","76.92307692307693","13.472222222222221","3.216954717293614e-58","1.2501729422346442e-53","5.708552247646777e-56"
"group_16962","","hypothetical protein","16","213","347","177","4.40771349862259","45.38461538461539","0.038316353452124856","2.974299100026876e-57","1.1558721162524446e-52","5.253964164783839e-55"
"bcsG_2","","Cellulose biosynthesis protein BcsG","349","182","14","208","96.14325068870524","53.333333333333336","28.489795918367346","6.244404435128942e-57","2.4267004515798092e-52","1.0980545029772892e-54"
"group_5405","","hypothetical protein","201","20","162","370","55.371900826446286","94.87179487179486","22.953703703703702","6.574969529114174e-57","2.5551646584043504e-52","1.150975071353311e-54"
"rspA_1","","Starvation-sensing protein RspA","318","127","45","263","87.60330578512396","67.43589743589745","14.634120734908137","7.613860777777627e-57","2.9588985754599413e-52","1.326860347739884e-54"
"group_14617","","hypothetical protein","16","211","347","179","4.40771349862259","45.8974358974359","0.03911659860414931","2.303566298915856e-56","8.9521193508468e-52","3.996481853056607e-54"
"group_11427","","Glycine betaine transporter","212","27","151","363","58.40220385674931","93.07692307692308","18.875643855776307","2.4336760001968e-56","9.457751671964803e-52","4.1848458725507975e-54"
"group_7163","","hypothetical protein","212","27","151","363","58.40220385674931","93.07692307692308","18.875643855776307","2.4336760001968e-56","9.457751671964803e-52","4.1848458725507975e-54"
"group_8112","","hypothetical protein","32","241","331","149","8.81542699724518","38.205128205128204","0.059771094758746916","3.936953487899929e-56","1.5299788644676703e-51","6.739994997654935e-54"
"cspB","","Cold shock-like protein CspB","17","212","346","178","4.683195592286501","45.64102564102564","0.04125313556549242","7.1356978942167575e-56","2.7730749156505165e-51","1.2162609279168931e-53"
"group_20819","","hypothetical protein","211","27","152","363","58.1267217630854","93.07692307692308","18.663011695906434","7.287191104123227e-56","2.8319482068843683e-51","1.2366586056263617e-53"
"ydfB","","putative protein YdfB","34","243","329","147","9.366391184573002","37.69230769230769","0.0625164171263462","1.5016346779983494e-55","5.835652685637186e-51","2.5372402981031244e-53"
"group_189","","hypothetical protein","265","69","98","321","73.00275482093664","82.3076923076923","12.57985803016859","3.0864587459923632e-55","1.1994595978675522e-50","5.192465791634425e-53"
"group_20420","","hypothetical protein","146","1","217","389","40.22038567493113","99.74358974358975","261.7235023041475","2.7858634640817064e-53","1.0826422594114328e-48","4.666561462980314e-51"
"group_7634","dasR","HTH-type transcriptional repressor DasR","39","246","324","144","10.743801652892563","36.92307692307693","0.07046070460704607","3.6035518619019793e-53","1.4004123245723473e-48","6.010353324344838e-51"
"group_9917","","hypothetical protein","303","115","60","275","83.47107438016529","70.51282051282051","12.076086956521738","5.840780559683596e-53","2.2698441411042393e-48","9.700188637197604e-51"
"group_7703","","hypothetical protein","207","29","156","361","57.02479338842975","92.56410256410257","16.51790450928382","1.925642906253028e-52","7.483433462280517e-48","3.1844397711831984e-50"
"group_8795","gnd","6-phosphogluconate dehydrogenase, decarboxylating","143","1","220","389","39.39393939393939","99.74358974358975","252.85","5.8404792424337525e-52","2.2697270431946048e-47","9.61748747116358e-50"
"group_20512","fliD","Flagellar hook-associated protein 2","4","168","359","222","1.1019283746556474","56.92307692307692","0.014723438121766812","9.650303017028742e-52","3.75030075847771e-47","1.5824053833239282e-49"
"group_12634","msbA_2","Multidrug efflux ATP-binding/permease protein","197","24","166","366","54.269972451790636","93.84615384615384","18.09789156626506","1.141687568256393e-51","4.436826227757994e-47","1.8642127007386532e-49"
"group_4286","yeeO","putative FMN/FAD exporter YeeO","186","18","177","372","51.2396694214876","95.38461538461539","21.717514124293785","1.2035721844869592e-51","4.677322223353221e-47","1.95703858717708e-49"
"mtnA","","Methylthioribose-1-phosphate isomerase","165","9","198","381","45.45454545454545","97.6923076923077","35.27777777777778","4.705537599419407e-51","1.82866602188637e-46","7.587825816955891e-49"
"mtnK","","Methylthioribose kinase","165","9","198","381","45.45454545454545","97.6923076923077","35.27777777777778","4.705537599419407e-51","1.82866602188637e-46","7.587825816955891e-49"
"ybcO","","Putative nuclease YbcO","306","123","57","267","84.29752066115702","68.46153846153847","11.653401797175867","6.662994107467295e-51","2.58937277004394e-46","1.0699887479520413e-48"
"torY","","Cytochrome c-type protein TorY","91","305","272","85","25.068870523415974","21.794871794871796","0.0932377049180328","2.739745987345311e-50","1.0647200856021348e-45","4.38156413828039e-48"
"group_3104","","hypothetical protein","284","98","79","292","78.23691460055096","74.87179487179488","10.711444071299406","3.756071805582533e-50","1.459684625085484e-45","5.98231403723559e-48"
"intQ","","Putative defective protein IntQ","30","224","333","166","8.264462809917356","42.56410256410256","0.06676319176319176","5.872991797133679e-50","2.28236207220209e-45","9.315763560008531e-48"
"group_6925","torY","Cytochrome c-type protein TorY","273","87","90","303","75.20661157024794","77.6923076923077","10.564367816091954","9.476406139397512e-50","3.682720953892661e-45","1.4970410381677484e-47"
"flmC","","Protein FlmC","164","10","199","380","45.17906336088154","97.43589743589743","31.316582914572866","1.5259611247731223e-49","5.930190123093307e-45","2.40088668951146e-47"
"group_5267","","hypothetical protein","18","199","345","191","4.958677685950414","48.97435897435897","0.05007646930303692","2.178487048188003e-49","8.466036366668217e-45","3.4137243413984745e-47"
"group_6419","","hypothetical protein","36","232","327","158","9.917355371900827","40.51282051282051","0.0749762733312243","3.0198905290576e-49","1.1735898574023644e-44","4.713212278724356e-47"
"group_6423","","ISNCY family transposase ISEsa1","16","194","347","196","4.40771349862259","50.256410256410255","0.0465848658605425","5.498891043546557e-49","2.136979037343063e-44","8.547916149372252e-47"
"eae","","hypothetical protein","307","130","56","260","84.57300275482093","66.66666666666666","10.964285714285714","1.5671659421464336e-48","6.09032028436947e-44","2.426422424051582e-46"
"group_10926","baeR","Transcriptional regulatory protein BaeR","200","30","163","360","55.09641873278237","92.3076923076923","14.723926380368098","2.7828792113427e-48","1.0814825191120001e-43","4.291597298063492e-46"
"bcsA","","Cellulose synthase catalytic subunit [UDP-forming]","349","203","14","187","96.14325068870524","47.94871794871795","22.96375791695989","3.06025799853317e-48","1.1892774633899606e-43","4.700701436323955e-46"
"group_11264","","hypothetical protein","160","10","203","380","44.0771349862259","97.43589743589743","29.950738916256157","8.236800532173115e-48","3.200985422813116e-43","1.2602304814224865e-45"
"group_12627","","hypothetical protein","155","8","208","382","42.69972451790633","97.94871794871794","35.58293269230769","1.242698886050127e-47","4.8293764109680035e-43","1.8938731023403935e-45"
"baeR","","Transcriptional regulatory protein BaeR","166","360","197","30","45.73002754820937","7.6923076923076925","0.07021996615905245","5.303038772463275e-47","2.060866927754678e-42","8.05026143654171e-45"
"group_40616","","hypothetical protein","275","95","88","295","75.75757575757575","75.64102564102564","9.703947368421053","5.409151474575485e-47","2.102104446049525e-42","8.179394731710214e-45"
"rfbB","","dTDP-glucose 4,6-dehydratase","3","152","360","238","0.8264462809917356","61.02564102564103","0.013048245614035088","1.0750707974416374e-46","4.177940133017691e-42","1.6193566407045313e-44"
"ompD_1","","Outer membrane porin protein OmpD","304","131","59","259","83.7465564738292","66.41025641025641","10.187087592185277","2.3761796506970317e-46","9.234309358538805e-42","3.5653704087022415e-44"
"cspE_1","","Cold shock-like protein CspE","17","189","346","201","4.683195592286501","51.53846153846153","0.05225250022937884","2.3888837880306124e-46","9.283680177044566e-42","3.570646221940218e-44"
"ompT_1","","Protease 7","241","64","122","326","66.39118457300276","83.58974358974359","10.062243852459016","3.6040080681010924e-46","1.4005896154254464e-41","5.366243737262247e-44"
"ysdC_1","","Putative aminopeptidase YsdC","163","13","200","377","44.90358126721763","96.66666666666667","23.635","4.263030429855675e-46","1.6566988856505126e-41","6.323278189505773e-44"
"group_17011","","hypothetical protein","165","14","198","376","45.45454545454545","96.41025641025641","22.38095238095238","5.62241787931263e-46","2.1849840362584744e-41","8.033029545067921e-44"
"yjhG","","D-xylonate dehydratase YjhG","165","14","198","376","45.45454545454545","96.41025641025641","22.38095238095238","5.62241787931263e-46","2.1849840362584744e-41","8.033029545067921e-44"
"yjhH","","putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH","165","14","198","376","45.45454545454545","96.41025641025641","22.38095238095238","5.62241787931263e-46","2.1849840362584744e-41","8.033029545067921e-44"
"kdgR_1","","Transcriptional regulator KdgR","165","14","198","376","45.45454545454545","96.41025641025641","22.38095238095238","5.62241787931263e-46","2.1849840362584744e-41","8.033029545067921e-44"
"group_20772","srlR_5","Glucitol operon repressor","165","14","198","376","45.45454545454545","96.41025641025641","22.38095238095238","5.62241787931263e-46","2.1849840362584744e-41","8.033029545067921e-44"
"rpe_2","","Ribulose-phosphate 3-epimerase","165","14","198","376","45.45454545454545","96.41025641025641","22.38095238095238","5.62241787931263e-46","2.1849840362584744e-41","8.033029545067921e-44"
"group_20774","","hypothetical protein","165","14","198","376","45.45454545454545","96.41025641025641","22.38095238095238","5.62241787931263e-46","2.1849840362584744e-41","8.033029545067921e-44"
"gatC_2","","PTS system galactitol-specific EIIC component","165","14","198","376","45.45454545454545","96.41025641025641","22.38095238095238","5.62241787931263e-46","2.1849840362584744e-41","8.033029545067921e-44"
"gatB_2","","PTS system galactitol-specific EIIB component","165","14","198","376","45.45454545454545","96.41025641025641","22.38095238095238","5.62241787931263e-46","2.1849840362584744e-41","8.033029545067921e-44"
"group_9098","","hypothetical protein","165","14","198","376","45.45454545454545","96.41025641025641","22.38095238095238","5.62241787931263e-46","2.1849840362584744e-41","8.033029545067921e-44"
"fdtC","","dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase","169","16","194","374","46.5564738292011","95.8974358974359","20.362757731958762","9.605945317343337e-46","3.7330624692259677e-41","1.3674221498996219e-43"
"group_11109","","hypothetical protein","43","235","320","155","11.84573002754821","39.743589743589745","0.08863031914893617","1.0523191513345231e-45","4.0895226859162235e-41","1.4925265277066509e-43"
"fucA_2","","L-fuculose phosphate aldolase","166","15","197","375","45.73002754820937","96.15384615384616","21.065989847715738","1.906839351235587e-45","7.410359086771738e-41","2.6752198869212053e-43"
"idnT_1","","Gnt-II system L-idonate transporter","166","15","197","375","45.73002754820937","96.15384615384616","21.065989847715738","1.906839351235587e-45","7.410359086771738e-41","2.6752198869212053e-43"
"deoR_1","","Deoxyribonucleoside regulator","166","15","197","375","45.73002754820937","96.15384615384616","21.065989847715738","1.906839351235587e-45","7.410359086771738e-41","2.6752198869212053e-43"
"group_20796","","hypothetical protein","141","5","222","385","38.84297520661157","98.71794871794873","48.9054054054054","2.6755543937838863e-45","1.039773948512294e-40","3.740194059396741e-43"
"group_8365","","hypothetical protein","352","218","11","172","96.96969696969697","44.1025641025641","25.24770642201835","3.050274033350994e-45","1.1853974948408633e-40","4.248736540648255e-43"
"group_1554","","hypothetical protein","44","235","319","155","12.121212121212121","39.743589743589745","0.09097578870139399","4.288978468656553e-45","1.6667828124893096e-40","5.9527957588903915e-43"
"group_12803","","hypothetical protein","165","15","198","375","45.45454545454545","96.15384615384616","20.833333333333332","4.9301370620601384e-45","1.915949865057811e-40","6.794148457651812e-43"
"group_14649","","hypothetical protein","165","15","198","375","45.45454545454545","96.15384615384616","20.833333333333332","4.9301370620601384e-45","1.915949865057811e-40","6.794148457651812e-43"
"group_12573","gmd","GDP-mannose 4,6-dehydratase","122","0","241","390","33.608815426997246","100.0","inf","6.643960414938832e-45","2.5819758964535287e-40","9.091464424132144e-43"
"group_238","","hypothetical protein","122","0","241","390","33.608815426997246","100.0","inf","6.643960414938832e-45","2.5819758964535287e-40","9.091464424132144e-43"
"hha_2","","Hemolysin expression-modulating protein Hha","126","1","237","389","34.710743801652896","99.74358974358975","206.81012658227849","1.1049023612317859e-44","4.293871556218967e-40","1.5066215986733216e-42"
"group_12599","","hypothetical protein","155","11","208","379","42.69972451790633","97.17948717948718","25.675262237762237","1.1166589241002708e-44","4.339559910838472e-40","1.5173286401533118e-42"
"dinG_2","","3'-5' exonuclease DinG","133","3","230","387","36.63911845730027","99.23076923076923","74.59565217391304","1.6275462535069322e-44","6.32497025037864e-40","2.2038223868915122e-42"
"group_14488","fcl","GDP-L-fucose synthase","121","0","242","390","33.33333333333333","100.0","inf","1.7351169348082478e-44","6.743011432051812e-40","2.3413234139068793e-42"
"wzzB","","Chain length determinant protein","19","189","344","201","5.234159779614325","51.53846153846153","0.05873938722775932","1.9621545403753415e-44","7.625324974806652e-40","2.638520752528253e-42"
"group_20513","fliC","Flagellin","0","133","363","257","0.0","65.8974358974359","0.0","2.2129379487409563e-44","8.599919456397105e-40","2.9654894677231396e-42"
"group_3205","","hypothetical protein","163","15","200","375","44.90358126721763","96.15384615384616","20.375","3.2731774865386447e-44","1.272022234818648e-39","4.371210428930062e-42"
"group_5949","","hypothetical protein","165","16","198","374","45.45454545454545","95.8974358974359","19.479166666666668","4.1284104353818063e-44","1.6043828633980777e-39","5.494461860952321e-42"
"group_3097","","hypothetical protein","73","271","290","119","20.110192837465565","30.512820512820515","0.1105356915638122","1.164101689909892e-43","4.5239319873278226e-39","1.5440040912381648e-41"
"dhfrI","","Dihydrofolate reductase type 1","123","1","240","389","33.88429752066116","99.74358974358975","199.3625","1.9575390726737608e-43","7.607388344224769e-39","2.587547055858765e-41"
"wbdD","","O-antigen chain terminator bifunctional methyltransferase/kinase WbdD","117","0","246","390","32.231404958677686","100.0","inf","7.869647250838186e-43","3.058302314620736e-38","1.0332102414259243e-40"
"group_18433","mshA_1","D-inositol-3-phosphate glycosyltransferase","117","0","246","390","32.231404958677686","100.0","inf","7.869647250838186e-43","3.058302314620736e-38","1.0332102414259243e-40"
"group_9945","","hypothetical protein","309","146","54","244","85.12396694214877","62.56410256410256","9.563165905631658","9.844990264501428e-43","3.825960116590545e-38","1.2882020594580959e-40"
"group_11242","","hypothetical protein","335","188","28","202","92.28650137741047","51.7948717948718","12.855243161094226","1.3598118714624425e-42","5.284500894877344e-38","1.7733224479454175e-40"
"group_3567","","IS3 family transposase IS911","140","7","223","383","38.56749311294766","98.2051282051282","34.34977578475336","1.547518121962757e-42","6.013964925571667e-38","2.0113595068801562e-40"
"era_2","","GTPase Era","60","250","303","140","16.528925619834713","35.8974358974359","0.11089108910891089","5.676838745647039e-42","2.2061330733333524e-37","7.353776911111175e-40"
"group_20434","","hypothetical protein","153","13","210","377","42.14876033057851","96.66666666666667","21.12857142857143","5.934130821881165e-42","2.306121919999458e-37","7.661534617938399e-40"
"group_5663","","hypothetical protein","114","0","249","390","31.40495867768595","100.0","inf","1.339887248444138e-41","5.20706982490361e-37","1.7241953062594734e-39"
"klcA_3","","Antirestriction protein KlcA","154","14","209","376","42.42424242424242","96.41025641025641","19.789473684210527","1.881438441149439e-41","7.31164606999495e-37","2.4130845115494884e-39"
"yhcR","","Endonuclease YhcR","132","5","231","385","36.36363636363637","98.71794871794873","44.0","2.470876843542767e-41","9.6023215893759e-37","3.158658417557862e-39"
"group_16882","","hypothetical protein","1","129","362","261","0.27548209366391185","66.92307692307692","0.0055891044584350505","5.116505725115035e-41","1.988376454894205e-36","6.519267065226901e-39"
"yciC","","Putative metal chaperone YciC","184","31","179","359","50.688705234159784","92.05128205128204","11.904126869706253","6.594499934840313e-41","2.5627545646776427e-36","8.375014917247198e-39"
"group_10020","","hypothetical protein","112","0","251","390","30.853994490358126","100.0","inf","8.759766451024876e-41","3.404220438197287e-36","1.1088665922466734e-38"
"group_5904","","hypothetical protein","37","213","326","177","10.192837465564738","45.38461538461539","0.09431435237190011","9.967759395231225e-41","3.873670656174759e-36","1.2576852779788177e-38"
"fliI_2","","Flagellum-specific ATP synthase","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"group_16879","","hypothetical protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"group_16880","","hypothetical protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"flgB_2","","Flagellar basal body rod protein FlgB","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"fliR_2","","Flagellar biosynthetic protein FliR","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"group_20515","","hypothetical protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"fliP_2","","Flagellar biosynthetic protein FliP","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
